order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,discount,shipping_cost,total_sales,payment_method
A10128,2026-02-07,2026-01-12,2026-02-07,Delivered,C8042,Mr. Michael Jones,India,Arizona,Livingstonfurt,P852,financial,Fashion,Clothing,"Reeves, Chase and Wright",3,44283.56,0.28,95.24,95747.72959999999,Card
A10129,2026-01-28,2026-02-01,2026-01-30,Delivered,C8071,Julia Fisher,India,Alabama,East Glennborough,P410,everyone,Electronics,Mobile,"Brown, Green and Smith",3,16359.88,0.19,86.72,39841.2284,COD
A10130,2026-02-05,2026-02-05,2026-01-05,Delivered,C4150,Duane Hanson,India,Arizona,Melissamouth,P394,benefit,Home,Kitchen,Mack Inc,2,29573.33,0.15,45.48,50320.141,UPI
A10131,2026-01-04,2026-02-08,2026-02-06,Delivered,C9815,Christopher Olson,India,Alabama,West Robert,P839,door,Home,Furniture,Martin-Santos,5,17450.05,0.12,73.3,76853.52,UPI
A10132,2026-02-01,2026-01-05,2026-01-17,Delivered,C4828,Jennifer Robinson,India,New Mexico,New Jeremyport,P620,professor,Electronics,Accessories,Sullivan LLC,4,29887.09,0.12,109.05,105311.60680000001,COD
A10133,2026-01-18,2026-01-05,2026-02-01,Delivered,C6361,Eileen Page,India,Ohio,Annland,P963,push,Electronics,Mobile,Burton-Morris,1,16760.05,0.0,146.95,16907.0,COD
A10134,2026-01-24,2026-01-04,2026-01-28,Delivered,C8399,Suzanne Rowland DVM,India,Alaska,Diazfurt,P935,and,Electronics,Laptop,Johnson Inc,2,40177.28,0.26,35.91,59498.284400000004,NetBanking
A10135,2026-01-30,2026-01-23,2026-01-12,Delivered,C1540,Morgan Morgan,India,Michigan,Johnland,P512,understand,Fashion,Clothing,Stein-Mclaughlin,1,14474.68,0.3,29.26,10161.536,Card
A10136,2026-01-03,2026-01-08,2026-01-15,Delivered,C8306,Lisa Ellis,India,Arkansas,South Ryanside,P639,make,Electronics,Laptop,"Black, Barrett and Frank",4,19323.75,0.23,53.44,59570.590000000004,COD
A10137,2026-01-18,2026-01-07,2026-01-22,Delivered,C7539,Gina Chambers,India,Ohio,North Jenniferbury,P212,lawyer,Fashion,Footwear,"Collins, Foley and Keller",2,9461.42,0.3,102.97,13348.957999999999,Card
A10138,2026-02-07,2026-01-17,2026-01-23,Delivered,C7215,Heidi Bailey,India,Missouri,Jamestown,P456,else,Fashion,Clothing,Richardson Ltd,3,35694.44,0.0,95.92,107179.24,Card
A10139,2026-01-01,2026-02-03,2026-02-07,Delivered,C8923,Dominique Welch,India,Iowa,East Joyce,P638,whole,Electronics,Mobile,"Shelton, Allen and Phelps",5,9960.71,0.09,26.36,45347.5905,Card
A10140,2026-01-12,2026-01-24,2026-01-17,Delivered,C2053,Albert Jacobs,India,Wisconsin,Christinamouth,P969,stop,Electronics,Laptop,"Baker, Jones and Brady",4,16124.3,0.11,94.82,57497.328,Card
A10141,2026-01-24,2026-02-04,2026-01-18,Delivered,C8259,Emily Swanson,India,Utah,East Devin,P694,recent,Home,Kitchen,Chen-Chambers,4,41445.05,0.23,125.59,127776.34400000001,UPI
A10142,2026-01-13,2026-02-10,2026-02-09,Delivered,C7168,Debra Yates,India,Georgia,North Stacey,P709,let,Electronics,Laptop,Johnston LLC,3,6490.79,0.1,23.61,17548.743,Card
A10143,2026-01-21,2026-01-16,2026-01-16,Delivered,C4353,Patrick Sutton,India,Oregon,South Gabrielberg,P960,trouble,Home,Furniture,"Morales, Ruiz and Gordon",4,22462.66,0.06,61.86,84521.4616,Card
A10144,2026-01-30,2026-01-14,2026-01-22,Delivered,C7791,Mia Davis,India,Kentucky,Keithchester,P523,easy,Home,Furniture,Mcknight-Martinez,2,35884.79,0.0,101.87,71871.45,NetBanking
A10145,2026-02-10,2026-01-13,2026-02-08,Delivered,C5596,Angela Martin,India,Illinois,Dorseybury,P726,behavior,Electronics,Accessories,Camacho-Hoffman,5,20083.2,0.07,41.75,93428.62999999999,COD
A10146,2026-01-15,2026-01-01,2026-01-31,Delivered,C4332,Charles Mcgrath,India,Washington,Jessicaville,P238,many,Fashion,Footwear,Wilson PLC,5,8153.53,0.16,67.6,34312.426,NetBanking
A10147,2026-02-08,2026-01-20,2026-01-10,Delivered,C6966,Michael Peck,India,Nebraska,Phillipsport,P147,whole,Electronics,Mobile,"Keith, Roman and Smith",2,39505.75,0.23,44.38,60883.235,Card
A10148,2026-01-11,2026-01-16,2026-01-15,Delivered,C2612,Steven Nguyen,India,Mississippi,Matthewfurt,P804,surface,Electronics,Laptop,Lynn Inc,5,30566.2,0.24,109.56,116261.12,NetBanking
A10149,2026-01-15,2026-01-19,2026-01-29,Delivered,C5121,Jonathan Lewis Jr.,India,Maine,Bowerston,P402,clearly,Electronics,Accessories,"Stephens, Lopez and Taylor",1,20123.5,0.11,108.35,18018.265,NetBanking
A10150,2026-02-07,2026-01-11,2026-01-25,Delivered,C4337,Rachel Davis,India,Mississippi,South Allenmouth,P190,its,Electronics,Mobile,Garcia-Reyes,3,36599.84,0.08,119.8,101135.3584,NetBanking
A10151,2026-01-01,2026-02-06,2026-01-30,Delivered,C1076,Richard Gonzalez,India,Kentucky,Lake Richardmouth,P646,report,Fashion,Clothing,Harris-Bell,4,46806.95,0.15,115.92,159259.55,UPI
A10152,2026-01-11,2026-01-29,2026-01-25,Delivered,C2718,Jeffrey Smith,India,Maine,North Brittney,P276,just,Electronics,Mobile,Jackson Inc,1,40483.48,0.18,129.14,33325.59360000001,UPI
A10153,2026-01-06,2026-01-13,2026-01-22,Delivered,C8634,Cynthia Rivera,India,Nevada,East Markland,P460,what,Home,Kitchen,Brown-Torres,3,216.91,0.13,70.94,637.0751,Card
A10154,2026-01-18,2026-01-02,2026-01-20,Delivered,C1695,Julie Sutton,India,Washington,Lake Ronaldport,P194,data,Home,Kitchen,Daniels PLC,4,20670.8,0.03,108.24,80310.944,COD
A10155,2026-01-28,2026-01-16,2026-02-10,Delivered,C1892,Kayla Lynch,India,Connecticut,Marcusstad,P314,industry,Electronics,Laptop,Frost LLC,5,30324.11,0.12,33.92,133460.00400000002,COD
A10156,2026-01-28,2026-01-12,2026-01-28,Delivered,C4233,Michael Vazquez,India,Rhode Island,Lake David,P973,power,Home,Furniture,Robinson Group,1,15162.61,0.19,81.6,12363.314100000001,COD
A10157,2026-02-04,2026-01-03,2026-02-02,Delivered,C5317,Lawrence Silva,India,Delaware,Destinyborough,P901,operation,Electronics,Accessories,"Moreno, Rogers and Brown",5,5256.23,0.27,39.53,19224.7695,COD
A10158,2026-01-11,2026-02-10,2026-02-05,Delivered,C9697,Travis Alexander,India,Connecticut,Lake Seantown,P197,blood,Fashion,Clothing,"Sparks, Fuller and Walker",4,20140.86,0.14,79.27,69363.8284,NetBanking
A10159,2026-01-09,2026-01-08,2026-01-22,Delivered,C8211,Michelle Mitchell,India,New York,South James,P926,class,Electronics,Mobile,"Williams, Lane and Sullivan",4,9338.5,0.15,139.5,31890.399999999998,UPI
A10160,2026-01-06,2026-01-28,2026-01-30,Delivered,C6680,Robin Brooks,India,Colorado,North Ericaland,P691,suddenly,Home,Kitchen,"Hill, Garcia and Stephens",5,3040.36,0.24,145.44,11698.808,UPI
A10161,2026-01-13,2026-01-10,2026-02-07,Delivered,C8517,Tyler Harrell,India,Hawaii,East Reneeville,P736,plan,Home,Kitchen,Clark LLC,3,8820.9,0.12,98.19,23385.365999999995,NetBanking
A10162,2026-01-28,2026-01-20,2026-02-04,Delivered,C5431,Robert Lopez,India,Hawaii,North Darrell,P291,character,Electronics,Mobile,Martinez and Sons,1,47074.43,0.2,28.98,37688.524000000005,Card
A10163,2026-01-21,2026-01-22,2026-01-25,Delivered,C7691,Dawn Holmes,India,North Carolina,Melanieshire,P284,around,Electronics,Accessories,Liu-Moss,5,21517.07,0.03,106.82,104464.6095,NetBanking
A10164,2026-01-13,2026-01-10,2026-01-18,Delivered,C6952,Peggy Moreno,India,West Virginia,Lake Megan,P180,think,Home,Furniture,Miller-Long,5,47190.87,0.15,72.25,200633.4475,UPI
A10165,2026-02-05,2026-01-10,2026-01-16,Delivered,C5290,Kimberly Jackson,India,South Dakota,Lake Kellyfort,P829,cost,Home,Furniture,"Brewer, Hickman and Ortiz",2,19380.02,0.12,35.09,34143.9252,COD
A10166,2026-01-02,2026-01-27,2026-01-22,Delivered,C9397,Anthony Vasquez,India,Vermont,East Peter,P303,well,Home,Furniture,Smith and Sons,3,2859.81,0.03,121.5,8443.5471,UPI
A10167,2026-01-06,2026-01-26,2026-02-01,Delivered,C9263,Nathan Medina,India,Texas,New Laurenview,P260,democratic,Electronics,Laptop,"Johnson, Saunders and Harrison",3,37641.68,0.06,97.99,106247.5276,UPI
A10168,2026-01-16,2026-01-17,2026-02-04,Delivered,C6823,Anna Anderson,India,Washington,Garnerville,P782,same,Electronics,Laptop,Davis-Combs,2,46943.06,0.02,112.05,92120.4476,COD
A10169,2026-02-08,2026-02-06,2026-02-09,Delivered,C6661,Stacy Brown,India,Oregon,Williamsborough,P887,history,Home,Kitchen,Jackson-Burns,5,27103.09,0.17,34.33,112512.1535,COD
A10170,2026-01-10,2026-01-24,2026-01-05,Delivered,C8492,Dennis Cooper,India,Maine,Lake Michaelland,P868,no,Home,Furniture,Mckinney and Sons,4,2358.75,0.17,44.11,7875.159999999999,UPI
A10171,2026-02-10,2026-02-01,2026-01-13,Delivered,C9434,Elizabeth Frye,India,Mississippi,Ericahaven,P681,worry,Fashion,Clothing,"Boyd, Bailey and Gray",4,36440.47,0.22,30.53,113724.7964,NetBanking
A10172,2026-01-29,2026-01-24,2026-01-01,Delivered,C2808,Stephanie Brown,India,Maryland,Danielland,P143,method,Fashion,Footwear,Murphy-Mcclain,1,37061.31,0.28,135.49,26819.6332,COD
A10173,2026-01-01,2026-01-03,2026-01-28,Delivered,C1424,Christopher Chavez,India,Vermont,Martinhaven,P259,far,Fashion,Footwear,"Jackson, Hopkins and Davis",2,44566.05,0.23,129.81,68761.527,Card
A10174,2026-01-20,2026-01-06,2026-01-24,Delivered,C1261,David Roberts,India,Utah,Carrillofurt,P124,institution,Electronics,Mobile,Williams Ltd,4,34130.34,0.02,80.68,133871.61279999997,NetBanking
A10175,2026-01-06,2026-01-09,2026-02-03,Delivered,C9530,Laura Pitts,India,Oklahoma,Brooksmouth,P740,add,Electronics,Laptop,Green Inc,5,49230.88,0.29,68.65,174838.27399999998,NetBanking
A10176,2026-01-06,2026-01-21,2026-01-21,Delivered,C3125,Julie Orozco,India,Washington,Chadton,P293,significant,Electronics,Laptop,Simmons-Hamilton,1,4378.88,0.23,85.21,3456.9476000000004,UPI
A10177,2026-01-18,2026-01-12,2026-01-25,Delivered,C7636,Kenneth Espinoza,India,North Dakota,Shanebury,P477,over,Electronics,Accessories,Garcia-Graham,4,24122.68,0.05,53.65,91719.83399999999,NetBanking
A10178,2026-02-06,2026-01-21,2026-01-25,Delivered,C3204,Kenneth Drake,India,Tennessee,Charlestown,P789,eye,Home,Furniture,"Stokes, Strong and Underwood",1,39249.22,0.05,56.07,37342.829,UPI
A10179,2026-02-05,2026-01-08,2026-02-05,Delivered,C8882,Stephen Zhang,India,Nebraska,Port Hollyton,P679,fine,Fashion,Clothing,Fernandez-Lowe,2,2442.46,0.23,37.49,3798.8784,UPI
A10180,2026-02-06,2026-01-10,2026-01-27,Delivered,C8605,Melissa Marquez,India,Connecticut,Patricialand,P951,night,Fashion,Clothing,Johnson-Howard,5,27126.66,0.26,111.49,100480.132,COD
A10181,2026-01-19,2026-02-02,2026-01-12,Delivered,C6668,Tricia Shaw,India,North Carolina,South Kurtmouth,P597,entire,Electronics,Laptop,Ross-Gutierrez,1,517.13,0.1,62.29,527.707,NetBanking
A10182,2026-01-13,2026-02-02,2026-01-13,Delivered,C7471,Ernest Shaffer,India,Texas,Johnfort,P890,thought,Electronics,Accessories,"Parks, Frank and Lee",4,11567.89,0.23,128.55,35757.6512,COD
A10183,2026-01-04,2026-01-11,2026-01-01,Delivered,C8609,Lynn Weaver,India,Utah,Carlaberg,P890,we,Electronics,Mobile,Pena Ltd,4,46182.97,0.18,79.76,151559.9016,COD
A10184,2026-01-17,2026-02-10,2026-02-03,Delivered,C9422,Robert Hall,India,Oklahoma,Robinchester,P214,else,Home,Furniture,Rodriguez LLC,1,27051.13,0.17,89.69,22542.1279,UPI
A10185,2026-01-16,2026-01-17,2026-02-05,Delivered,C7329,Ryan Garcia,India,Wyoming,North Ricky,P702,test,Electronics,Mobile,Sanchez-Butler,5,22114.95,0.3,49.2,77451.525,COD
A10186,2026-01-24,2026-01-13,2026-02-03,Delivered,C2120,Beth Williams,India,Idaho,Goodmanfort,P980,instead,Electronics,Mobile,Jacobs LLC,3,48879.29,0.27,130.42,107176.06509999999,NetBanking
A10187,2026-01-02,2026-01-25,2026-01-08,Delivered,C5551,Crystal Allen,India,Wisconsin,South Jared,P308,site,Fashion,Footwear,Alvarez LLC,2,5435.48,0.17,119.29,9142.1868,COD
A10188,2026-01-01,2026-01-12,2026-01-18,Delivered,C8683,Mary Herring,India,West Virginia,South Jeff,P402,message,Fashion,Footwear,Goodwin-Roberson,2,18363.27,0.23,109.36,28388.795800000004,UPI
A10189,2026-01-15,2026-01-01,2026-01-15,Delivered,C4104,Ryan Hughes,India,Colorado,Staceyberg,P652,hope,Fashion,Clothing,Gibbs-Blake,1,982.34,0.24,30.43,777.0083999999999,Card
A10190,2026-02-04,2026-01-05,2026-02-07,Delivered,C8941,Douglas Haas,India,Wyoming,South Tiffanymouth,P915,technology,Electronics,Accessories,Hughes-Bradford,5,32145.45,0.25,100.58,120646.0175,COD
A10191,2026-02-07,2026-01-24,2026-01-20,Delivered,C7590,Michael Petty,India,Pennsylvania,North Dianaborough,P532,per,Home,Furniture,Stevens Inc,3,29322.55,0.12,140.3,77551.832,COD
A10192,2026-01-22,2026-01-22,2026-02-08,Delivered,C8148,Bryan Oconnor,India,Ohio,Torresville,P892,economy,Home,Furniture,"Herrera, Mcgee and Green",5,5178.92,0.08,134.91,23957.942,NetBanking
A10193,2026-01-26,2026-01-27,2026-01-22,Delivered,C4637,Kristina Castro,India,Pennsylvania,Martinbury,P625,federal,Home,Furniture,Harris-Bailey,5,32434.8,0.05,49.97,154115.27,UPI
A10194,2026-01-20,2026-01-18,2026-01-05,Delivered,C3212,Diana Garcia,India,Nebraska,South Melanie,P574,trouble,Fashion,Clothing,"Greene, Hurley and Morris",1,12252.6,0.03,125.21,12010.232,UPI
A10195,2026-02-03,2026-01-03,2026-01-22,Delivered,C9769,Joshua Sanchez,India,New Hampshire,North Roberthaven,P543,provide,Electronics,Laptop,"Coffey, Miller and Mercer",2,14120.98,0.05,67.91,26897.771999999997,COD
A10196,2026-01-14,2026-01-15,2026-02-07,Delivered,C6493,Michelle Branch,India,Idaho,Cohenport,P459,raise,Home,Furniture,"Miller, Smith and Brooks",3,38098.75,0.11,37.61,101761.2725,UPI
A10197,2026-02-01,2026-02-10,2026-02-03,Delivered,C1552,Monica Moore,India,Ohio,Port Brettbury,P243,leave,Home,Kitchen,"Wells, Santos and Harmon",5,39866.66,0.22,36.67,155516.64400000003,Card
A10198,2026-01-18,2026-01-07,2026-02-06,Delivered,C1816,Lisa Mcdaniel,India,Texas,New Sandra,P215,same,Electronics,Mobile,"Martin, Williams and Miller",5,49067.45,0.27,113.49,179209.6825,COD
A10199,2026-01-04,2026-01-09,2026-02-05,Delivered,C9186,Priscilla Jones,India,North Dakota,Mitchellstad,P468,picture,Electronics,Mobile,Adams-Harris,1,38910.59,0.04,26.51,37380.6764,COD
A10200,2026-01-22,2026-01-19,2026-01-27,Delivered,C1883,Sheri Ingram,India,Florida,East Ricardoville,P109,impact,Electronics,Mobile,"Tucker, Clark and Decker",2,7485.81,0.14,134.33,13009.923200000001,Card
A10201,2026-01-08,2026-01-11,2026-01-09,Delivered,C4102,Kimberly Lopez,India,Arkansas,East Timothyview,P962,office,Fashion,Clothing,Shields-Hunter,3,46122.93,0.01,50.6,137035.70210000002,NetBanking
A10202,2026-02-05,2026-01-15,2026-01-19,Delivered,C4401,Jennifer Taylor,India,Kansas,Kaitlynton,P661,condition,Fashion,Footwear,Madden-Daniels,4,8812.73,0.03,88.81,34282.202399999995,COD
A10203,2026-01-02,2026-01-13,2026-01-20,Delivered,C8089,Regina Nguyen,India,Washington,Elizabethfurt,P130,where,Fashion,Clothing,"Figueroa, Monroe and Johnson",4,11865.67,0.2,149.34,38119.484,NetBanking
A10204,2026-02-07,2026-02-02,2026-01-30,Delivered,C7217,Sarah Adams,India,Utah,Lake Sarahland,P505,window,Home,Furniture,"Ball, Jones and Moran",3,40989.14,0.13,103.03,107084.6854,NetBanking
A10205,2026-01-21,2026-01-17,2026-02-02,Delivered,C8980,Joshua Henry,India,Nebraska,Johnmouth,P131,relate,Fashion,Footwear,"Lopez, Perez and Lewis",5,34883.06,0.23,59.25,134359.031,UPI
A10206,2026-01-20,2026-01-03,2026-01-23,Delivered,C8329,Joshua Jackson,India,Idaho,South John,P928,wait,Electronics,Accessories,"Long, Huynh and Watson",5,42363.61,0.2,27.92,169482.36000000002,NetBanking
A10207,2026-01-07,2026-01-26,2026-02-07,Delivered,C2035,Jesse Stanley,India,Nevada,Amychester,P882,pattern,Home,Furniture,Berry Ltd,5,19396.71,0.2,46.55,77633.39,COD
A10208,2026-01-18,2026-01-31,2026-01-15,Delivered,C1590,Justin Mitchell,India,California,North John,P216,director,Fashion,Clothing,"Baker, Martinez and Gilmore",3,48088.38,0.11,70.96,128466.9346,UPI
A10209,2026-02-04,2026-02-07,2026-01-23,Delivered,C6319,Steven Nelson,India,Alabama,New Sarahfurt,P955,movie,Home,Furniture,King Inc,3,28115.94,0.01,21.37,83525.71179999999,NetBanking
A10210,2026-02-04,2026-01-30,2026-01-06,Delivered,C8384,Troy Allen,India,Oklahoma,Smithborough,P549,defense,Fashion,Clothing,Lopez-Walker,4,41283.96,0.04,86.14,158616.5464,UPI
A10211,2026-01-10,2026-01-01,2026-02-03,Delivered,C3413,Amber Terry,India,Colorado,Reneefort,P119,policy,Home,Kitchen,"Yang, Donaldson and Hartman",3,47870.19,0.08,81.54,132203.26440000001,Card
A10212,2026-01-01,2026-01-28,2026-01-24,Delivered,C9157,Emily Glass,India,Massachusetts,Harrisonhaven,P920,both,Electronics,Laptop,"Hardy, Berry and Day",4,10873.69,0.18,116.06,35781.7632,COD
A10213,2026-02-09,2026-01-07,2026-01-02,Delivered,C7858,Krista Hernandez,India,Washington,West Kevin,P610,just,Home,Furniture,"Pena, Smith and Romero",3,5922.23,0.14,119.1,15398.453399999999,UPI
A10214,2026-02-09,2026-01-15,2026-01-14,Delivered,C9130,Deborah Guerra,India,Pennsylvania,Brianmouth,P812,maybe,Home,Furniture,Howell-Rogers,2,25534.63,0.16,141.09,43039.26839999999,Card
A10215,2026-02-03,2026-02-05,2026-01-21,Delivered,C4857,Joel Thomas,India,Connecticut,Garciaborough,P637,provide,Electronics,Mobile,"Byrd, Wong and Taylor",5,47758.61,0.03,46.61,231675.86849999998,COD
A10216,2026-01-02,2026-02-05,2026-01-19,Delivered,C4995,Amy Chapman,India,South Carolina,Nicholasberg,P406,miss,Electronics,Mobile,Jones Group,3,21293.57,0.01,123.16,63365.062900000004,Card
A10217,2026-01-01,2026-01-08,2026-01-25,Delivered,C1117,Kimberly Perez,India,Alabama,Kathrynmouth,P445,according,Electronics,Mobile,Andrews Ltd,1,17984.59,0.1,97.17,16283.301000000001,Card
A10218,2026-02-01,2026-01-31,2026-02-01,Delivered,C1708,Alexander Ramirez,India,Pennsylvania,New Leslie,P582,save,Electronics,Accessories,Fitzgerald Group,5,39184.06,0.18,119.49,160774.136,Card
A10219,2026-01-28,2026-01-04,2026-02-08,Delivered,C5175,Rachel Lynch,India,Connecticut,Lewisville,P606,professional,Home,Furniture,"Campbell, Keller and Day",2,31575.04,0.09,46.52,57513.0928,COD
A10220,2026-01-29,2026-01-04,2026-01-30,Delivered,C3910,Robert Harvey,India,Kansas,Garcialand,P721,piece,Home,Furniture,Villa Ltd,3,26140.47,0.16,100.41,65974.3944,NetBanking
A10221,2026-01-27,2026-02-07,2026-02-04,Delivered,C4224,Melissa Floyd,India,Nevada,South Charleshaven,P492,month,Fashion,Clothing,"Andrews, Hamilton and Taylor",2,2867.73,0.04,123.95,5629.991599999999,Card
A10222,2026-02-06,2026-01-13,2026-01-09,Delivered,C6097,Eric Ford,India,Kentucky,Port Emily,P686,during,Home,Kitchen,"Salazar, Smith and Herrera",3,40982.1,0.27,86.63,89837.42899999999,COD
A10223,2026-01-04,2026-01-23,2026-01-18,Delivered,C2474,Mia Arellano,India,Hawaii,Michaelland,P574,wall,Electronics,Mobile,Wise-Stanton,5,5469.58,0.06,26.53,25733.556,Card
A10224,2026-01-14,2026-01-11,2026-02-07,Delivered,C4686,Kelly Shannon,India,California,Port David,P642,choose,Electronics,Mobile,Mendez and Sons,5,17311.72,0.05,63.97,82294.64,UPI
A10225,2026-01-20,2026-01-26,2026-01-11,Delivered,C2104,Taylor Nolan,India,West Virginia,Port Maryville,P469,stay,Fashion,Clothing,"Nichols, Brady and Schultz",3,19331.44,0.05,117.53,55212.13399999999,COD
A10226,2026-02-03,2026-02-03,2026-01-26,Delivered,C8415,Gina Kelly,India,Kansas,Hughesmouth,P586,training,Fashion,Footwear,Turner PLC,3,13699.75,0.19,84.29,33374.6825,Card
A10227,2026-01-25,2026-01-05,2026-01-26,Delivered,C2573,Corey Morris,India,Illinois,Port Courtneystad,P210,technology,Home,Kitchen,Holder-Jones,5,35095.97,0.13,125.2,152792.66950000002,COD
A10228,2026-02-09,2026-02-05,2026-01-10,Delivered,C8459,Amy Love,India,Tennessee,Kathryntown,P886,our,Fashion,Footwear,Nunez PLC,4,18685.27,0.09,69.3,68083.68280000001,UPI
A10229,2026-01-30,2026-01-02,2026-01-13,Delivered,C5454,Kaitlyn Mccullough,India,New York,Josephport,P114,put,Fashion,Clothing,Harris LLC,2,31775.56,0.27,77.71,46470.0276,UPI
A10230,2026-01-06,2026-01-03,2026-01-19,Delivered,C8692,Kimberly Doyle,India,California,New Shaneshire,P914,account,Home,Furniture,Wright and Sons,1,14192.23,0.2,88.86,11442.644,COD
A10231,2026-01-05,2026-01-25,2026-01-10,Delivered,C1324,Andrea Thomas,India,Nebraska,Port Nancy,P162,story,Electronics,Accessories,Farley LLC,4,37710.2,0.16,129.44,126835.71199999998,Card
A10232,2026-02-02,2026-01-01,2026-01-14,Delivered,C4097,Andrew Terrell,India,Washington,North Antonioton,P785,attorney,Electronics,Mobile,Griffin and Sons,4,47837.18,0.02,60.49,187582.23559999999,UPI
A10233,2026-02-02,2026-01-21,2026-01-29,Delivered,C8600,Andrew Lewis,India,New Jersey,Lake Brianton,P125,face,Electronics,Laptop,Leblanc Group,2,35754.74,0.18,109.68,58747.4536,NetBanking
A10234,2026-01-15,2026-01-06,2026-01-01,Delivered,C5397,Melissa Caldwell,India,Alabama,Shellymouth,P128,age,Fashion,Clothing,Clark-Moore,1,44544.01,0.24,57.75,33911.1976,Card
A10235,2026-01-18,2026-02-10,2026-02-07,Delivered,C8701,Joseph Bolton,India,Delaware,Williamfurt,P431,source,Home,Kitchen,Cruz and Sons,3,31767.77,0.09,47.17,86773.1821,NetBanking
A10236,2026-01-24,2026-01-29,2026-01-29,Delivered,C3292,Krista Galloway,India,Utah,Phillipsland,P135,meet,Electronics,Accessories,Martinez LLC,2,37171.06,0.11,76.35,66240.8368,UPI
A10237,2026-02-05,2026-01-30,2026-02-08,Delivered,C1617,Annette Hart,India,Mississippi,Juantown,P265,level,Home,Furniture,Ellis Inc,4,24922.46,0.04,46.47,95748.71639999999,NetBanking
A10238,2026-02-04,2026-01-31,2026-01-16,Delivered,C2410,Dylan Potts,India,Colorado,Melindachester,P677,company,Electronics,Mobile,Schroeder-Fleming,2,1145.59,0.2,147.97,1980.914,NetBanking
